order_id,customer_id,product_name,category,price,quantity,revenue,order_date,order_month
6176,252,Apple Watch,Electronics,427.03,2,854.06,2024-07-15,2024-07
6177,193,Resistance Bands Set,Sports,31.82,2,63.64,2024-07-15,2024-07
6178,60,Patagonia Fleece Jacket,Apparel,168.25,1,168.25,2024-07-15,2024-07
6179,217,Samsung Galaxy S24,Electronics,972.34,1,972.34,2024-12-10,2024-12
6180,442,MacBook Air,Electronics,1200.86,1,1200.86,2024-10-24,2024-10
6181,33,iPad Air,Electronics,611.95,1,611.95,2024-07-15,2024-07
6182,132,Fitbit Charge 6,Sports,169.55,1,169.55,2024-10-06,2024-10
6183,364,iRobot Roomba,Home & Garden,296.37,3,889.11,2024-07-15,2024-07
6184,386,Sony WH-1000XM5,Electronics,409.99,3,1229.97,2024-07-15,2024-07
6185,216,Nike Air Max Sneakers,Apparel,132.35,4,529.4,2024-07-16,2024-07
6186,380,North Face Backpack,Apparel,89.52,1,89.52,2024-07-16,2024-07
6187,403,Apple Watch,Electronics,409.25,3,1227.75,2024-07-16,2024-07
6188,161,Ninja Air Fryer,Home & Garden,124.42,2,248.84,2024-07-16,2024-07
6189,386,Project Hail Mary,Books,16.43,1,16.43,2024-07-16,2024-07
6190,409,Philips Hue Starter Kit,Home & Garden,203.73,2,407.46,2024-09-17,2024-09
6191,373,Project Hail Mary,Books,15.09,3,45.27,2024-07-16,2024-07
6192,360,Nike Air Max Sneakers,Apparel,121.7,1,121.7,2024-07-31,2024-07
6193,274,Nintendo Switch,Electronics,319.3,1,319.3,2024-07-16,2024-07
6194,136,Apple Watch,Electronics,380.15,3,1140.45,2024-07-16,2024-07
6195,90,Ray-Ban Sunglasses,Apparel,162.26,1,162.26,2024-10-22,2024-10
6196,80,"Thinking, Fast and Slow",Books,19.87,2,39.74,2024-07-16,2024-07
6197,134,Nike Air Max Sneakers,Apparel,137.06,4,548.24,2024-07-16,2024-07
6198,403,Yoga Mat Premium,Sports,72.51,4,290.04,2024-07-16,2024-07
6199,108,AirPods Pro,Electronics,228.12,2,456.24,2024-07-16,2024-07
6200,426,AirPods Pro,Electronics,273.21,1,273.21,2024-07-16,2024-07
6201,29,Atomic Habits,Books,15.52,1,15.52,2024-07-16,2024-07
6202,48,Fitbit Charge 6,Sports,148.67,4,594.68,2024-07-16,2024-07
6203,477,Peloton Bike Mat,Sports,63.31,3,189.93,2024-07-16,2024-07
6204,386,MacBook Air,Electronics,1414.87,2,2829.74,2024-07-16,2024-07
6205,281,"Thinking, Fast and Slow",Books,21.25,3,63.75,2024-07-16,2024-07
6206,6,The Psychology of Money,Books,18.06,2,36.12,2024-07-16,2024-07
6207,440,MacBook Air,Electronics,1212.3,2,2424.6,2024-07-16,2024-07
6208,256,Nintendo Switch,Electronics,311.08,1,311.08,2024-07-17,2024-07
6209,33,The Lean Startup,Books,17.62,2,35.24,2024-07-17,2024-07
6210,460,AirPods Pro,Electronics,230.75,1,230.75,2024-12-30,2024-12
6211,352,KitchenAid Stand Mixer,Home & Garden,404.17,3,1212.51,2024-07-17,2024-07
6212,449,"Thinking, Fast and Slow",Books,21.4,4,85.6,2024-07-17,2024-07
6213,500,Adidas Running Shoes,Apparel,84.25,2,168.5,2024-11-09,2024-11
6214,66,iPad Air,Electronics,589.2,1,589.2,2025-01-03,2025-01
6215,413,North Face Backpack,Apparel,90.54,2,181.08,2024-07-17,2024-07
6216,385,Project Hail Mary,Books,15.1,4,60.4,2024-07-17,2024-07
6217,141,The Lean Startup,Books,18.13,1,18.13,2024-07-17,2024-07
6218,148,The Psychology of Money,Books,17.46,3,52.38,2024-07-17,2024-07
6219,418,Adidas Running Shoes,Apparel,90.23,2,180.46,2024-07-17,2024-07
6220,319,The Lean Startup,Books,16.47,3,49.41,2024-10-09,2024-10
6221,236,Project Hail Mary,Books,15.12,4,60.48,2024-07-17,2024-07
6222,360,Resistance Bands Set,Sports,30.05,3,90.15,2024-08-13,2024-08
6223,47,Philips Hue Starter Kit,Home & Garden,194.45,2,388.9,2024-07-17,2024-07
6224,364,"Thinking, Fast and Slow",Books,20.6,4,82.4,2024-07-17,2024-07
6225,371,iPhone 15 Pro,Electronics,952.05,1,952.05,2024-07-17,2024-07
6226,440,Levi's 501 Jeans,Apparel,71.02,1,71.02,2024-07-17,2024-07
6227,341,iRobot Roomba,Home & Garden,273.69,3,821.07,2024-12-22,2024-12
6228,498,AirPods Pro,Electronics,254.47,2,508.94,2024-07-17,2024-07
6229,365,Hydro Flask Water Bottle,Sports,40.84,1,40.84,2024-11-08,2024-11
6230,325,Dyson V15 Vacuum,Home & Garden,647.87,3,1943.61,2024-07-17,2024-07
6231,361,Adidas Running Shoes,Apparel,92.6,2,185.2,2024-07-17,2024-07
6232,320,Philips Hue Starter Kit,Home & Garden,207.16,2,414.32,2024-09-24,2024-09
6233,119,Yoga Mat Premium,Sports,83.32,1,83.32,2024-07-17,2024-07
6234,199,Project Hail Mary,Books,16.46,1,16.46,2024-07-17,2024-07
6235,220,Instant Pot Duo,Home & Garden,104.23,1,104.23,2024-07-17,2024-07
6236,162,Peloton Bike Mat,Sports,57.92,1,57.92,2024-07-17,2024-07
6237,331,Yoga Mat Premium,Sports,74.15,3,222.45,2024-07-17,2024-07
6238,273,Levi's 501 Jeans,Apparel,63.26,3,189.78,2024-07-17,2024-07
6239,111,Apple Watch,Electronics,424.19,1,424.19,2024-10-29,2024-10
6240,205,Nike Air Max Sneakers,Apparel,129.71,3,389.13,2024-07-17,2024-07
6241,498,KitchenAid Stand Mixer,Home & Garden,443.87,3,1331.61,2024-07-17,2024-07
6242,457,"Thinking, Fast and Slow",Books,19.0,2,38.0,2024-07-18,2024-07
6243,76,The Psychology of Money,Books,17.14,3,51.42,2024-07-18,2024-07
6244,214,Patagonia Fleece Jacket,Apparel,146.1,3,438.3,2024-07-18,2024-07
6245,252,Nintendo Switch,Electronics,270.33,2,540.66,2024-07-18,2024-07
6246,145,Nintendo Switch,Electronics,305.14,1,305.14,2024-07-18,2024-07
6247,73,KitchenAid Stand Mixer,Home & Garden,469.6,4,1878.4,2024-07-18,2024-07
6248,12,Hydro Flask Water Bottle,Sports,45.22,3,135.66,2024-07-18,2024-07
6249,52,Yeti Cooler,Sports,353.2,1,353.2,2024-07-18,2024-07
6250,282,Levi's 501 Jeans,Apparel,69.36,1,69.36,2024-07-18,2024-07
6251,191,North Face Backpack,Apparel,107.03,1,107.03,2024-07-18,2024-07
6252,52,Project Hail Mary,Books,14.51,1,14.51,2024-07-18,2024-07
6253,67,"Thinking, Fast and Slow",Books,20.24,4,80.96,2025-01-02,2025-01
6254,198,Apple Watch,Electronics,359.66,1,359.66,2024-12-12,2024-12
6255,314,Resistance Bands Set,Sports,27.62,2,55.24,2024-11-24,2024-11
6256,215,Hydro Flask Water Bottle,Sports,47.08,1,47.08,2024-07-18,2024-07
6257,154,Atomic Habits,Books,15.68,2,31.36,2024-07-18,2024-07
6258,469,AirPods Pro,Electronics,253.62,1,253.62,2024-07-18,2024-07
6259,244,Ray-Ban Sunglasses,Apparel,169.96,2,339.92,2024-11-04,2024-11
6260,316,Nike Air Max Sneakers,Apparel,132.67,1,132.67,2024-10-02,2024-10
6261,358,Atomic Habits,Books,14.42,1,14.42,2024-07-18,2024-07
6262,178,The Psychology of Money,Books,17.14,2,34.28,2024-07-18,2024-07
6263,357,"Thinking, Fast and Slow",Books,19.94,4,79.76,2024-07-18,2024-07
6264,158,KitchenAid Stand Mixer,Home & Garden,414.43,3,1243.29,2024-10-17,2024-10
6265,333,AirPods Pro,Electronics,246.82,1,246.82,2024-07-18,2024-07
6266,254,Yoga Mat Premium,Sports,74.2,3,222.6,2024-07-18,2024-07
6267,276,iRobot Roomba,Home & Garden,321.35,2,642.7,2024-07-18,2024-07
6268,459,Levi's 501 Jeans,Apparel,66.06,3,198.18,2024-07-18,2024-07
6269,274,Patagonia Fleece Jacket,Apparel,143.59,2,287.18,2024-07-18,2024-07
6270,440,Fitbit Charge 6,Sports,152.93,4,611.72,2024-07-18,2024-07
6271,214,Fitbit Charge 6,Sports,153.0,1,153.0,2024-07-18,2024-07
6272,405,AirPods Pro,Electronics,256.21,3,768.63,2024-07-18,2024-07
6273,328,iRobot Roomba,Home & Garden,286.62,2,573.24,2024-12-15,2024-12
6274,432,iRobot Roomba,Home & Garden,309.79,1,309.79,2024-09-21,2024-09
6275,317,Fitbit Charge 6,Sports,159.2,2,318.4,2024-07-19,2024-07
6276,469,Nike Air Max Sneakers,Apparel,122.56,3,367.68,2024-07-19,2024-07
6277,492,iPhone 15 Pro,Electronics,918.89,2,1837.78,2025-01-01,2025-01
6278,243,AirPods Pro,Electronics,246.13,2,492.26,2024-07-19,2024-07
6279,349,Nike Air Max Sneakers,Apparel,132.8,3,398.4,2025-01-10,2025-01
6280,102,Atomic Habits,Books,14.41,3,43.23,2024-07-19,2024-07
6281,50,North Face Backpack,Apparel,94.47,3,283.41,2024-07-19,2024-07
6282,7,KitchenAid Stand Mixer,Home & Garden,463.1,1,463.1,2024-07-19,2024-07
6283,397,"Thinking, Fast and Slow",Books,21.03,2,42.06,2024-07-19,2024-07
6284,86,iRobot Roomba,Home & Garden,320.66,2,641.32,2024-07-19,2024-07
6285,413,Ninja Air Fryer,Home & Garden,125.28,2,250.56,2024-07-19,2024-07
6286,282,Nintendo Switch,Electronics,278.34,3,835.02,2024-07-19,2024-07
6287,127,Adidas Running Shoes,Apparel,85.83,2,171.66,2024-07-19,2024-07
6288,320,North Face Backpack,Apparel,91.66,1,91.66,2024-09-21,2024-09
6289,463,Samsung Galaxy S24,Electronics,967.07,1,967.07,2024-07-19,2024-07
6290,93,Adidas Running Shoes,Apparel,97.68,3,293.04,2024-07-19,2024-07
6291,4,Instant Pot Duo,Home & Garden,102.35,1,102.35,2025-01-07,2025-01
6292,431,Yoga Mat Premium,Sports,79.18,1,79.18,2024-07-19,2024-07
6293,350,iPhone 15 Pro,Electronics,965.47,1,965.47,2024-07-19,2024-07
6294,233,iPad Air,Electronics,655.55,3,1966.65,2024-07-19,2024-07
6295,370,iPad Air,Electronics,625.9,2,1251.8,2024-12-23,2024-12
6296,81,The Psychology of Money,Books,19.79,1,19.79,2024-07-19,2024-07
6297,232,MacBook Air,Electronics,1392.19,1,1392.19,2024-07-19,2024-07
6298,384,Ninja Air Fryer,Home & Garden,111.15,1,111.15,2024-07-19,2024-07
6299,106,Hydro Flask Water Bottle,Sports,43.71,4,174.84,2024-07-19,2024-07
6300,86,Levi's 501 Jeans,Apparel,63.05,3,189.15,2024-07-20,2024-07
6301,38,Ninja Air Fryer,Home & Garden,120.46,4,481.84,2024-07-20,2024-07
6302,2,Yoga Mat Premium,Sports,85.24,2,170.48,2024-07-20,2024-07
6303,368,Philips Hue Starter Kit,Home & Garden,185.73,3,557.19,2024-07-20,2024-07
6304,298,Atomic Habits,Books,17.38,3,52.14,2024-07-20,2024-07
6305,283,Apple Watch,Electronics,402.03,1,402.03,2024-07-20,2024-07
6306,155,iPad Air,Electronics,644.77,1,644.77,2024-07-20,2024-07
6307,283,Yoga Mat Premium,Sports,81.16,3,243.48,2024-07-20,2024-07
6308,250,iRobot Roomba,Home & Garden,305.92,2,611.84,2024-07-20,2024-07
6309,307,MacBook Air,Electronics,1205.68,1,1205.68,2024-07-20,2024-07
6310,119,Samsung Galaxy S24,Electronics,874.41,3,2623.23,2024-07-20,2024-07
6311,257,Atomic Habits,Books,14.88,2,29.76,2024-08-17,2024-08
6312,134,iRobot Roomba,Home & Garden,307.83,1,307.83,2024-07-20,2024-07
6313,444,MacBook Air,Electronics,1324.95,2,2649.9,2024-07-20,2024-07
6314,163,The Psychology of Money,Books,17.96,1,17.96,2024-07-20,2024-07
6315,9,iPad Air,Electronics,588.14,2,1176.28,2024-10-26,2024-10
6316,361,Ninja Air Fryer,Home & Garden,125.14,3,375.42,2024-07-20,2024-07
6317,429,Project Hail Mary,Books,14.39,2,28.78,2024-07-20,2024-07
6318,241,Nike Air Max Sneakers,Apparel,133.09,3,399.27,2024-07-20,2024-07
6319,22,Ray-Ban Sunglasses,Apparel,189.05,3,567.15,2024-07-20,2024-07
6320,310,Hydro Flask Water Bottle,Sports,40.44,3,121.32,2024-07-20,2024-07
6321,424,Project Hail Mary,Books,13.74,1,13.74,2024-07-20,2024-07
6322,285,Philips Hue Starter Kit,Home & Garden,183.92,3,551.76,2024-07-20,2024-07
6323,84,Nike Air Max Sneakers,Apparel,129.41,3,388.23,2024-12-23,2024-12
6324,371,Sony WH-1000XM5,Electronics,379.65,1,379.65,2024-07-20,2024-07
6325,292,Adidas Running Shoes,Apparel,89.94,4,359.76,2024-12-01,2024-12
6326,174,Instant Pot Duo,Home & Garden,89.54,2,179.08,2024-07-20,2024-07
6327,329,The Lean Startup,Books,18.12,3,54.36,2024-07-20,2024-07
6328,319,Levi's 501 Jeans,Apparel,73.17,1,73.17,2024-09-30,2024-09
6329,289,Dyson V15 Vacuum,Home & Garden,696.26,3,2088.78,2024-07-20,2024-07
6330,227,iPad Air,Electronics,647.83,1,647.83,2024-11-13,2024-11
6331,173,Fitbit Charge 6,Sports,165.28,2,330.56,2024-07-20,2024-07
6332,436,Adidas Running Shoes,Apparel,80.54,3,241.62,2024-07-20,2024-07
6333,278,Adidas Running Shoes,Apparel,90.78,1,90.78,2024-07-20,2024-07
6334,1,Nike Air Max Sneakers,Apparel,132.96,1,132.96,2024-07-21,2024-07
6335,65,Apple Watch,Electronics,427.5,2,855.0,2024-07-21,2024-07
6336,353,Philips Hue Starter Kit,Home & Garden,218.15,2,436.3,2024-10-25,2024-10
6337,393,iPhone 15 Pro,Electronics,926.16,2,1852.32,2024-12-27,2024-12
6338,60,Peloton Bike Mat,Sports,57.74,3,173.22,2024-07-21,2024-07
6339,229,Nintendo Switch,Electronics,285.21,2,570.42,2024-09-08,2024-09
6340,26,Project Hail Mary,Books,15.93,4,63.72,2024-07-21,2024-07
6341,344,The Psychology of Money,Books,19.22,3,57.66,2024-07-21,2024-07
6342,246,Nintendo Switch,Electronics,292.2,1,292.2,2024-07-21,2024-07
6343,471,Instant Pot Duo,Home & Garden,95.7,1,95.7,2024-07-21,2024-07
6344,335,Ninja Air Fryer,Home & Garden,129.58,1,129.58,2024-07-21,2024-07
6345,429,Yeti Cooler,Sports,316.68,3,950.04,2024-07-21,2024-07
6346,413,Samsung Galaxy S24,Electronics,924.34,1,924.34,2024-07-21,2024-07
6347,388,MacBook Air,Electronics,1172.83,2,2345.66,2024-07-21,2024-07
6348,444,AirPods Pro,Electronics,257.86,1,257.86,2024-07-21,2024-07
6349,102,Nike Air Max Sneakers,Apparel,138.49,2,276.98,2024-07-21,2024-07
6350,437,North Face Backpack,Apparel,93.35,2,186.7,2024-07-21,2024-07
6351,496,Yoga Mat Premium,Sports,82.96,4,331.84,2024-07-21,2024-07
6352,191,"Thinking, Fast and Slow",Books,19.44,2,38.88,2024-07-21,2024-07
6353,175,Nike Air Max Sneakers,Apparel,126.77,2,253.54,2024-07-21,2024-07
6354,469,Atomic Habits,Books,15.55,3,46.65,2024-07-21,2024-07
6355,477,Resistance Bands Set,Sports,27.65,3,82.95,2024-07-21,2024-07
6356,244,iRobot Roomba,Home & Garden,287.63,4,1150.52,2024-11-07,2024-11
6357,58,iPhone 15 Pro,Electronics,909.84,2,1819.68,2024-07-21,2024-07
6358,177,Adidas Running Shoes,Apparel,84.82,2,169.64,2024-07-21,2024-07
6359,123,Philips Hue Starter Kit,Home & Garden,193.0,3,579.0,2024-10-19,2024-10
6360,319,Nintendo Switch,Electronics,296.32,2,592.64,2024-10-16,2024-10
6361,409,Peloton Bike Mat,Sports,57.49,3,172.47,2024-09-15,2024-09
6362,333,Patagonia Fleece Jacket,Apparel,167.43,2,334.86,2024-07-22,2024-07
6363,21,Ninja Air Fryer,Home & Garden,115.07,1,115.07,2024-07-22,2024-07
6364,425,KitchenAid Stand Mixer,Home & Garden,457.13,1,457.13,2024-07-22,2024-07
6365,103,iRobot Roomba,Home & Garden,320.26,3,960.78,2024-07-22,2024-07
6366,327,Levi's 501 Jeans,Apparel,69.88,2,139.76,2024-07-22,2024-07
6367,92,KitchenAid Stand Mixer,Home & Garden,413.37,1,413.37,2024-07-22,2024-07
6368,127,Project Hail Mary,Books,13.96,1,13.96,2024-07-22,2024-07
6369,311,Philips Hue Starter Kit,Home & Garden,212.82,2,425.64,2024-07-22,2024-07
6370,361,MacBook Air,Electronics,1170.61,1,1170.61,2024-07-22,2024-07
6371,347,North Face Backpack,Apparel,104.62,2,209.24,2024-07-22,2024-07
6372,469,Apple Watch,Electronics,363.22,2,726.44,2024-07-22,2024-07
6373,277,Atomic Habits,Books,16.06,3,48.18,2024-10-23,2024-10
6374,81,AirPods Pro,Electronics,236.96,3,710.88,2024-07-22,2024-07
6375,211,Yoga Mat Premium,Sports,78.53,2,157.06,2024-07-22,2024-07
6376,485,Nintendo Switch,Electronics,297.8,3,893.4,2024-07-22,2024-07
6377,473,Ninja Air Fryer,Home & Garden,124.12,4,496.48,2024-09-08,2024-09
6378,43,Philips Hue Starter Kit,Home & Garden,182.71,4,730.84,2024-07-22,2024-07
6379,403,Patagonia Fleece Jacket,Apparel,173.87,3,521.61,2024-07-22,2024-07
6380,267,MacBook Air,Electronics,1245.2,1,1245.2,2024-07-22,2024-07
6381,396,Adidas Running Shoes,Apparel,85.76,1,85.76,2024-07-22,2024-07
6382,451,North Face Backpack,Apparel,100.27,1,100.27,2024-07-22,2024-07
6383,320,Atomic Habits,Books,15.02,1,15.02,2024-09-04,2024-09
6384,69,Adidas Running Shoes,Apparel,86.7,4,346.8,2024-07-22,2024-07
6385,152,AirPods Pro,Electronics,255.39,3,766.17,2024-07-22,2024-07
6386,378,Nintendo Switch,Electronics,289.19,2,578.38,2024-07-22,2024-07
6387,274,"Thinking, Fast and Slow",Books,19.77,3,59.31,2024-07-22,2024-07
6388,190,Atomic Habits,Books,16.45,2,32.9,2024-11-29,2024-11
6389,263,Samsung Galaxy S24,Electronics,898.28,1,898.28,2024-07-22,2024-07
6390,434,AirPods Pro,Electronics,250.01,3,750.03,2024-07-22,2024-07
6391,125,Ninja Air Fryer,Home & Garden,114.41,1,114.41,2024-07-22,2024-07
6392,370,Resistance Bands Set,Sports,27.62,3,82.86,2024-12-27,2024-12
6393,360,Apple Watch,Electronics,423.81,3,1271.43,2024-07-22,2024-07
6394,264,iPad Air,Electronics,580.73,2,1161.46,2024-12-19,2024-12
6395,42,Resistance Bands Set,Sports,31.86,3,95.58,2024-11-04,2024-11
6396,239,Yoga Mat Premium,Sports,76.36,2,152.72,2024-07-22,2024-07
6397,299,KitchenAid Stand Mixer,Home & Garden,441.07,2,882.14,2024-07-23,2024-07
6398,254,MacBook Air,Electronics,1222.5,2,2445.0,2024-07-23,2024-07
6399,132,"Thinking, Fast and Slow",Books,18.52,1,18.52,2024-10-15,2024-10
6400,23,Patagonia Fleece Jacket,Apparel,167.94,2,335.88,2024-07-23,2024-07
6401,197,Fitbit Charge 6,Sports,151.81,1,151.81,2024-07-23,2024-07
6402,142,Adidas Running Shoes,Apparel,83.33,4,333.32,2024-07-23,2024-07
6403,485,Apple Watch,Electronics,416.92,2,833.84,2024-07-23,2024-07
6404,142,Hydro Flask Water Bottle,Sports,45.22,4,180.88,2024-07-23,2024-07
6405,20,Nike Air Max Sneakers,Apparel,118.54,3,355.62,2024-08-26,2024-08
6406,363,AirPods Pro,Electronics,257.86,3,773.58,2024-07-23,2024-07
6407,117,Atomic Habits,Books,14.71,1,14.71,2024-11-10,2024-11
6408,325,Yeti Cooler,Sports,378.52,3,1135.56,2024-07-23,2024-07
6409,22,Hydro Flask Water Bottle,Sports,46.59,2,93.18,2024-07-23,2024-07
6410,273,iPad Air,Electronics,545.24,2,1090.48,2024-07-23,2024-07
6411,73,Hydro Flask Water Bottle,Sports,41.76,3,125.28,2024-07-23,2024-07
6412,327,iPad Air,Electronics,559.28,1,559.28,2024-07-23,2024-07
6413,445,Project Hail Mary,Books,16.3,2,32.6,2024-07-23,2024-07
6414,24,Adidas Running Shoes,Apparel,81.47,1,81.47,2024-07-23,2024-07
6415,496,Philips Hue Starter Kit,Home & Garden,179.27,3,537.81,2024-07-23,2024-07
6416,328,Ninja Air Fryer,Home & Garden,118.36,3,355.08,2025-01-12,2025-01
6417,86,Sony WH-1000XM5,Electronics,399.53,1,399.53,2024-07-23,2024-07
6418,378,Adidas Running Shoes,Apparel,94.25,2,188.5,2024-07-23,2024-07
6419,114,Levi's 501 Jeans,Apparel,67.04,2,134.08,2024-07-23,2024-07
6420,259,Ninja Air Fryer,Home & Garden,108.61,1,108.61,2024-07-23,2024-07
6421,282,The Psychology of Money,Books,18.41,2,36.82,2024-07-23,2024-07
6422,151,Patagonia Fleece Jacket,Apparel,160.93,1,160.93,2024-09-28,2024-09
6423,437,Hydro Flask Water Bottle,Sports,43.9,1,43.9,2024-07-23,2024-07
6424,412,Atomic Habits,Books,17.3,1,17.3,2024-07-23,2024-07
6425,236,"Thinking, Fast and Slow",Books,21.88,4,87.52,2024-07-24,2024-07
6426,317,iPhone 15 Pro,Electronics,1033.72,1,1033.72,2024-07-24,2024-07
6427,155,North Face Backpack,Apparel,107.1,1,107.1,2024-07-24,2024-07
6428,52,Fitbit Charge 6,Sports,143.59,4,574.36,2024-07-24,2024-07
6429,341,Nike Air Max Sneakers,Apparel,124.44,3,373.32,2024-12-09,2024-12
6430,385,Philips Hue Starter Kit,Home & Garden,208.85,4,835.4,2024-07-24,2024-07
6431,164,Patagonia Fleece Jacket,Apparel,161.89,2,323.78,2024-12-21,2024-12
6432,85,iPad Air,Electronics,560.87,2,1121.74,2024-07-24,2024-07
6433,124,Patagonia Fleece Jacket,Apparel,165.05,3,495.15,2024-12-03,2024-12
6434,53,iPhone 15 Pro,Electronics,984.93,1,984.93,2024-07-24,2024-07
6435,418,AirPods Pro,Electronics,266.32,2,532.64,2024-07-24,2024-07
6436,381,Ninja Air Fryer,Home & Garden,125.23,1,125.23,2024-11-11,2024-11
6437,421,The Lean Startup,Books,15.8,1,15.8,2024-07-24,2024-07
6438,489,iPad Air,Electronics,586.77,1,586.77,2024-07-24,2024-07
6439,408,Apple Watch,Electronics,403.29,3,1209.87,2024-07-24,2024-07
6440,428,AirPods Pro,Electronics,224.2,1,224.2,2025-01-15,2025-01
6441,319,Nike Air Max Sneakers,Apparel,119.62,3,358.86,2024-10-29,2024-10
6442,371,iPad Air,Electronics,573.51,1,573.51,2024-07-24,2024-07
6443,119,AirPods Pro,Electronics,259.08,1,259.08,2024-07-24,2024-07
6444,13,AirPods Pro,Electronics,250.32,3,750.96,2024-12-26,2024-12
6445,88,Yeti Cooler,Sports,325.35,3,976.05,2024-07-24,2024-07
6446,122,MacBook Air,Electronics,1321.36,1,1321.36,2024-07-24,2024-07
6447,50,Project Hail Mary,Books,14.51,2,29.02,2024-07-24,2024-07
6448,303,"Thinking, Fast and Slow",Books,18.47,4,73.88,2024-07-24,2024-07
6449,499,Ninja Air Fryer,Home & Garden,128.38,3,385.14,2024-09-17,2024-09
6450,206,Fitbit Charge 6,Sports,152.19,4,608.76,2024-12-19,2024-12
6451,235,Levi's 501 Jeans,Apparel,67.29,2,134.58,2024-09-24,2024-09
6452,2,Apple Watch,Electronics,410.33,1,410.33,2024-07-24,2024-07
6453,299,Patagonia Fleece Jacket,Apparel,171.6,2,343.2,2024-07-24,2024-07
6454,191,AirPods Pro,Electronics,271.33,1,271.33,2024-07-24,2024-07
6455,362,Nike Air Max Sneakers,Apparel,128.22,3,384.66,2024-07-24,2024-07
6456,85,MacBook Air,Electronics,1362.88,1,1362.88,2024-07-24,2024-07
6457,217,iPad Air,Electronics,577.59,1,577.59,2024-12-08,2024-12
6458,277,Hydro Flask Water Bottle,Sports,47.21,1,47.21,2024-11-07,2024-11
6459,277,iPad Air,Electronics,575.13,2,1150.26,2024-11-15,2024-11
6460,81,Nintendo Switch,Electronics,279.04,1,279.04,2024-07-24,2024-07
6461,86,The Lean Startup,Books,18.52,1,18.52,2024-07-25,2024-07
6462,103,Hydro Flask Water Bottle,Sports,40.33,3,120.99,2024-07-25,2024-07
6463,91,Apple Watch,Electronics,407.09,1,407.09,2024-11-25,2024-11
6464,195,Dyson V15 Vacuum,Home & Garden,587.66,1,587.66,2024-07-25,2024-07
6465,355,Project Hail Mary,Books,15.95,1,15.95,2024-07-25,2024-07
6466,438,Peloton Bike Mat,Sports,64.88,2,129.76,2024-07-25,2024-07
6467,41,Nike Air Max Sneakers,Apparel,139.95,2,279.9,2024-07-25,2024-07
6468,296,iPad Air,Electronics,636.25,1,636.25,2024-07-25,2024-07
6469,339,KitchenAid Stand Mixer,Home & Garden,478.11,3,1434.33,2024-07-25,2024-07
6470,114,Hydro Flask Water Bottle,Sports,47.56,3,142.68,2024-07-25,2024-07
6471,19,The Psychology of Money,Books,18.7,2,37.4,2024-08-11,2024-08
6472,102,"Thinking, Fast and Slow",Books,19.11,2,38.22,2024-07-25,2024-07
6473,460,Nike Air Max Sneakers,Apparel,137.23,2,274.46,2025-01-22,2025-01
6474,106,KitchenAid Stand Mixer,Home & Garden,449.76,3,1349.28,2024-07-25,2024-07
6475,395,MacBook Air,Electronics,1404.39,2,2808.78,2024-07-25,2024-07
6476,11,Samsung Galaxy S24,Electronics,814.9,1,814.9,2024-07-25,2024-07
6477,138,Instant Pot Duo,Home & Garden,96.26,3,288.78,2024-07-25,2024-07
6478,33,Peloton Bike Mat,Sports,55.28,2,110.56,2024-07-25,2024-07
6479,66,Resistance Bands Set,Sports,30.05,1,30.05,2024-12-29,2024-12
6480,3,iPhone 15 Pro,Electronics,983.29,1,983.29,2024-07-25,2024-07
6481,283,Ninja Air Fryer,Home & Garden,114.32,2,228.64,2024-07-25,2024-07
6482,199,North Face Backpack,Apparel,98.33,3,294.99,2024-07-25,2024-07
6483,87,AirPods Pro,Electronics,251.38,3,754.14,2024-09-05,2024-09
6484,186,Patagonia Fleece Jacket,Apparel,154.65,4,618.6,2025-01-13,2025-01
6485,289,Yeti Cooler,Sports,323.83,1,323.83,2024-07-25,2024-07
6486,375,Nike Air Max Sneakers,Apparel,119.46,3,358.38,2024-07-25,2024-07
6487,187,iRobot Roomba,Home & Garden,311.37,3,934.11,2024-11-24,2024-11
6488,52,AirPods Pro,Electronics,257.36,2,514.72,2024-07-25,2024-07
6489,178,Adidas Running Shoes,Apparel,91.73,1,91.73,2024-07-25,2024-07
6490,75,Yeti Cooler,Sports,345.21,3,1035.63,2024-07-25,2024-07
6491,258,Yoga Mat Premium,Sports,85.85,3,257.55,2024-07-25,2024-07
6492,473,Nike Air Max Sneakers,Apparel,126.48,4,505.92,2024-09-14,2024-09
6493,19,Adidas Running Shoes,Apparel,84.85,3,254.55,2024-08-04,2024-08
6494,419,Nike Air Max Sneakers,Apparel,121.22,3,363.66,2024-07-25,2024-07
6495,81,Adidas Running Shoes,Apparel,84.92,2,169.84,2024-07-26,2024-07
6496,73,Adidas Running Shoes,Apparel,81.3,2,162.6,2024-07-26,2024-07
6497,151,Peloton Bike Mat,Sports,63.79,1,63.79,2024-09-04,2024-09
6498,245,Nike Air Max Sneakers,Apparel,139.05,3,417.15,2024-07-26,2024-07
6499,137,Yoga Mat Premium,Sports,71.78,1,71.78,2024-07-26,2024-07
6500,169,Atomic Habits,Books,15.72,1,15.72,2024-07-26,2024-07
6501,325,iPhone 15 Pro,Electronics,1081.65,3,3244.95,2024-07-26,2024-07
6502,185,Hydro Flask Water Bottle,Sports,47.94,3,143.82,2024-07-26,2024-07
6503,494,iPad Air,Electronics,582.64,3,1747.92,2024-07-26,2024-07
6504,430,Adidas Running Shoes,Apparel,90.54,3,271.62,2024-07-26,2024-07
